site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split
3496,2002-04,2002-04-15,-17.4794,-149.8373,602.77,Sheltered,0.0293,51.3,,0.13,4.91,29.05,0.82,1,False,False,1,1,1,French Polynesia,Society Islands French Polynesia,1,moderate,True,False,True,,1.0,6.123233995736766e-17,"['2002-01-28', '2002-02-04', '2002-02-11', '2002-02-18', '2002-02-25', '2002-03-04', '2002-03-11', '2002-03-18', '2002-03-25', '2002-04-01', '2002-04-08', '2002-04-15']",0.63,0.0,2002-04-15,0.0,12.0,12.0,0.0,77.0,0.0,0.47000000000000003,0.0,0.54,0.0,0.92,0.0,0.37,0.0,0.5725,0.65,0.47000000000000003,-0.013000000000000128,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50375,0.92,0.05,0.04059523809523807,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858333333333333,0.92,-0.11,0.057027972027972024,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3507,1994-07,1994-07-15,-18.742,-141.797,1612.28,Sheltered,0.0249,47.78,,-2.94,0.0,10.0,0.82,1,False,False,1,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,1,mild,True,False,True,,1.2246467991473532e-16,-1.0,"['1994-04-25', '1994-05-02', '1994-05-09', '1994-05-16', '1994-05-23', '1994-05-30', '1994-06-06', '1994-06-13', '1994-06-20', '1994-06-27', '1994-07-04', '1994-07-11']",-1.87,0.0,1994-07-11,4.0,12.0,12.0,0.0,77.0,0.0,-1.62,0.0,-1.49,0.0,-0.6,0.18,-0.8200000000000001,0.81,-1.375,-0.52,-1.87,-0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0150000000000001,-0.26,-1.87,-0.16976190476190478,0.0,0.16999999999999998,0.67,0.0,-0.08404761904761901,4.0,0.0,-0.8683333333333335,-0.25,-1.87,-0.10412587412587411,0.0,0.3833333333333333,0.81,0.0,-0.09629370629370622,8.0,0.0,True,train
3508,1994-07,1994-07-15,-18.705,-141.832,458.77,Exposed,0.0234,47.78,,-2.93,0.0,10.0,0.82,1,False,False,1,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,1,mild,True,False,True,,1.2246467991473532e-16,-1.0,"['1994-04-25', '1994-05-02', '1994-05-09', '1994-05-16', '1994-05-23', '1994-05-30', '1994-06-06', '1994-06-13', '1994-06-20', '1994-06-27', '1994-07-04', '1994-07-11']",-1.8800000000000001,0.0,1994-07-11,4.0,12.0,12.0,0.0,77.0,0.0,-1.6,0.0,-1.47,0.0,-0.62,0.18,-0.86,0.81,-1.3625,-0.5,-1.8800000000000001,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0125,-0.24,-1.8800000000000001,-0.16666666666666669,0.0,0.16875,0.66,0.0,-0.08321428571428566,4.0,0.0,-0.8725,-0.23,-1.8800000000000001,-0.10164335664335665,0.0,0.3825,0.81,0.0,-0.09618881118881119,8.0,0.0,True,train
3509,1994-07,1994-07-15,-14.699,-145.246,708.32,Sheltered,0.0249,50.29,,-1.75,0.0,10.0,0.82,1,False,False,1,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,1,mild,True,False,True,,1.2246467991473532e-16,-1.0,"['1994-04-25', '1994-05-02', '1994-05-09', '1994-05-16', '1994-05-23', '1994-05-30', '1994-06-06', '1994-06-13', '1994-06-20', '1994-06-27', '1994-07-04', '1994-07-11']",-1.19,0.0,1994-07-11,4.0,12.0,12.0,0.0,77.0,0.0,-0.61,0.0,-0.5,0.0,-0.12,0.0,0.27,1.61,-0.6125,-0.15,-1.19,-0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.09,-1.19,-0.12761904761904758,0.0,0.085,0.68,0.0,-0.056666666666666636,1.0,0.0,-0.13583333333333333,0.51,-1.19,-0.12220279720279717,4.0,0.5933333333333334,1.61,0.0,-0.1872727272727272,5.0,0.0,True,train
3518,2006-10,2006-10-03,-23.422,-149.5112,2136.73,Sheltered,0.0248,50.88,1.0,-3.77,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Austral Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2006-07-17', '2006-07-24', '2006-07-31', '2006-08-07', '2006-08-14', '2006-08-21', '2006-08-28', '2006-09-04', '2006-09-11', '2006-09-18', '2006-09-25', '2006-10-02']",-3.88,0.0,2006-10-02,1.0,12.0,12.0,0.0,77.0,0.0,-3.56,0.0,-3.16,0.0,-3.61,0.0,-3.2600000000000002,0.0,-3.4524999999999997,-3.16,-3.88,-0.2409999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6199999999999997,-3.16,-3.93,0.04095238095238082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4925,-3.0500000000000003,-3.93,-0.03227272727272736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3519,2006-10,2006-10-04,-23.4051,-149.4459,1590.52,Sheltered,0.1585,51.03,1.0,-4.1,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Austral Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2006-07-17', '2006-07-24', '2006-07-31', '2006-08-07', '2006-08-14', '2006-08-21', '2006-08-28', '2006-09-04', '2006-09-11', '2006-09-18', '2006-09-25', '2006-10-02']",-3.9,0.0,2006-10-02,2.0,12.0,12.0,0.0,77.0,0.0,-3.6,0.0,-3.0700000000000003,0.0,-3.47,0.0,-3.23,0.0,-3.435,-3.0700000000000003,-3.9,-0.2719999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57625,-3.0700000000000003,-3.9,0.033690476190476014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4708333333333337,-3.06,-3.9,-0.02632867132867123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3519,2007-10,2007-10-22,-23.4051,-149.4459,1590.52,Sheltered,0.1585,51.03,1.0,-2.35,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Austral Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2007-08-06', '2007-08-13', '2007-08-20', '2007-08-27', '2007-09-03', '2007-09-10', '2007-09-17', '2007-09-24', '2007-10-01', '2007-10-08', '2007-10-15', '2007-10-22']",-2.7600000000000002,0.0,2007-10-22,0.0,12.0,12.0,0.0,77.0,0.0,-3.38,0.0,-3.5500000000000003,0.0,-3.27,0.0,-2.94,0.0,-3.195,-2.7600000000000002,-3.5500000000000003,0.11600000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.205,-2.7600000000000002,-3.5500000000000003,0.008095238095237874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2291666666666665,-2.7600000000000002,-3.61,0.018916083916083806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3519,2008-10,2008-10-15,-23.4051,-149.4459,1590.52,Sheltered,0.1585,51.03,1.0,-2.8,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Austral Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2008-07-28', '2008-08-04', '2008-08-11', '2008-08-18', '2008-08-25', '2008-09-01', '2008-09-08', '2008-09-15', '2008-09-22', '2008-09-29', '2008-10-06', '2008-10-13']",-3.54,0.0,2008-10-13,2.0,12.0,12.0,0.0,77.0,0.0,-3.54,0.0,-3.3200000000000003,0.0,-4.5,0.0,-4.12,0.0,-3.6550000000000002,-3.3200000000000003,-4.22,0.18200000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65375,-2.73,-4.5,-0.03440476190476199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6991666666666667,-2.73,-4.5,-0.004860139860139974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3519,2009-10,2009-10-10,-23.4051,-149.4459,1590.52,Sheltered,0.1585,51.03,1.0,-3.85,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Austral Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2009-07-20', '2009-07-27', '2009-08-03', '2009-08-10', '2009-08-17', '2009-08-24', '2009-08-31', '2009-09-07', '2009-09-14', '2009-09-21', '2009-09-28', '2009-10-05']",-4.14,0.0,2009-10-05,5.0,12.0,12.0,0.0,77.0,0.0,-4.0,0.0,-3.92,0.0,-4.12,0.0,-3.48,0.0,-4.045,-3.92,-4.14,-0.013999999999999216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.90625,-3.5500000000000003,-4.14,-0.07178571428571437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7116666666666664,-3.18,-4.14,-0.08734265734265745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3520,2007-11,2007-11-23,-23.1368,-134.9664,421.27,Sheltered,0.0545,35.92,1.0,-1.58,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2007-09-03', '2007-09-10', '2007-09-17', '2007-09-24', '2007-10-01', '2007-10-08', '2007-10-15', '2007-10-22', '2007-10-29', '2007-11-05', '2007-11-12', '2007-11-19']",-2.56,0.0,2007-11-19,4.0,12.0,12.0,0.0,77.0,0.0,-2.5300000000000002,0.0,-2.5500000000000003,0.0,-3.88,0.0,-3.0,0.0,-2.7225000000000006,-2.5300000000000002,-3.25,0.20900000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.035,-2.5300000000000002,-3.88,0.11428571428571403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0883333333333334,-2.5300000000000002,-3.88,0.054965034965034854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3520,2008-11,2008-11-23,-23.1368,-134.9664,421.27,Sheltered,0.0545,35.92,1.0,-3.14,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2008-09-01', '2008-09-08', '2008-09-15', '2008-09-22', '2008-09-29', '2008-10-06', '2008-10-13', '2008-10-20', '2008-10-27', '2008-11-03', '2008-11-10', '2008-11-17']",-2.92,0.0,2008-11-17,6.0,12.0,12.0,0.0,77.0,0.0,-2.83,0.0,-1.7,0.0,-3.38,0.0,-4.59,0.0,-2.5375,-1.7,-2.92,-0.17899999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.21875,-1.7,-4.34,0.2717857142857138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7183333333333337,-1.7,-4.98,0.24517482517482497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3520,2009-11,2009-11-09,-23.1368,-134.9664,421.27,Sheltered,0.0545,35.92,1.0,-3.28,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2009-08-24', '2009-08-31', '2009-09-07', '2009-09-14', '2009-09-21', '2009-09-28', '2009-10-05', '2009-10-12', '2009-10-19', '2009-10-26', '2009-11-02', '2009-11-09']",-3.09,0.0,2009-11-09,0.0,12.0,12.0,0.0,77.0,0.0,-3.42,0.0,-3.85,0.0,-3.85,0.0,-3.89,0.0,-3.5324999999999998,-3.09,-3.85,0.24700000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,-3.09,-3.91,0.01738095238095223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6783333333333332,-3.09,-4.0,0.04132867132867115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3520,2010-10,2010-10-31,-23.1368,-134.9664,421.27,Sheltered,0.0545,35.92,1.0,-4.5,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2010-08-09', '2010-08-16', '2010-08-23', '2010-08-30', '2010-09-06', '2010-09-13', '2010-09-20', '2010-09-27', '2010-10-04', '2010-10-11', '2010-10-18', '2010-10-25']",-4.34,0.0,2010-10-25,6.0,12.0,12.0,0.0,77.0,0.0,-4.88,0.0,-4.3100000000000005,0.0,-4.5,0.0,-3.69,0.0,-4.5325,-4.3100000000000005,-4.88,0.021000000000000976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2775,-3.7,-4.88,-0.1278571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.135000000000001,-3.69,-4.88,-0.08454545454545462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3521,2007-11,2007-11-22,-23.1234,-135.0013,88.25,Sheltered,0.06,39.46,1.0,-1.57,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2007-09-03', '2007-09-10', '2007-09-17', '2007-09-24', '2007-10-01', '2007-10-08', '2007-10-15', '2007-10-22', '2007-10-29', '2007-11-05', '2007-11-12', '2007-11-19']",-2.54,0.0,2007-11-19,3.0,12.0,12.0,0.0,77.0,0.0,-2.5500000000000003,0.0,-2.5500000000000003,0.0,-3.86,0.0,-2.99,0.0,-2.7250000000000005,-2.54,-3.2600000000000002,0.2160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03375,-2.54,-3.86,0.11440476190476165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0849999999999995,-2.54,-3.86,0.054335664335664266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3521,2008-11,2008-11-23,-23.1234,-135.0013,88.25,Sheltered,0.06,39.46,1.0,-3.63,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2008-09-01', '2008-09-08', '2008-09-15', '2008-09-22', '2008-09-29', '2008-10-06', '2008-10-13', '2008-10-20', '2008-10-27', '2008-11-03', '2008-11-10', '2008-11-17']",-2.91,0.0,2008-11-17,6.0,12.0,12.0,0.0,77.0,0.0,-2.81,0.0,-1.71,0.0,-3.37,0.0,-4.59,0.0,-2.5325,-1.71,-2.91,-0.17299999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2162500000000005,-1.71,-4.3500000000000005,0.2746428571428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.720000000000001,-1.71,-5.01,0.2474125874125872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3521,2009-11,2009-11-10,-23.1234,-135.0013,88.25,Sheltered,0.06,39.46,1.0,-3.29,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2009-08-24', '2009-08-31', '2009-09-07', '2009-09-14', '2009-09-21', '2009-09-28', '2009-10-05', '2009-10-12', '2009-10-19', '2009-10-26', '2009-11-02', '2009-11-09']",-3.11,0.0,2009-11-09,1.0,12.0,12.0,0.0,77.0,0.0,-3.41,0.0,-3.8200000000000003,0.0,-3.83,0.0,-3.91,0.0,-3.5225,-3.11,-3.8200000000000003,0.23300000000000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5625,-3.11,-3.9,0.017380952380952188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.681666666666667,-3.11,-4.0200000000000005,0.04510489510489501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3521,2010-10,2010-10-31,-23.1234,-135.0013,88.25,Sheltered,0.06,39.46,1.0,-3.57,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2010-08-09', '2010-08-16', '2010-08-23', '2010-08-30', '2010-09-06', '2010-09-13', '2010-09-20', '2010-09-27', '2010-10-04', '2010-10-11', '2010-10-18', '2010-10-25']",-4.3,0.0,2010-10-25,6.0,12.0,12.0,0.0,77.0,0.0,-4.86,0.0,-4.29,0.0,-4.46,0.0,-3.72,0.0,-4.5025,-4.29,-4.86,0.021000000000000695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2475000000000005,-3.68,-4.86,-0.12690476190476208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.120833333333333,-3.68,-4.86,-0.07905594405594411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3522,2005-11,2005-11-20,-17.803,-149.3055,894.29,Sheltered,0.0289,49.4,1.5,-0.38,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10', '2005-10-17', '2005-10-24', '2005-10-31', '2005-11-07', '2005-11-14']",-0.73,0.0,2005-11-14,6.0,12.0,12.0,0.0,77.0,0.0,-1.3,0.0,-1.21,0.0,-1.31,0.0,-2.44,0.0,-1.1549999999999998,-0.73,-1.3800000000000001,0.18600000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4874999999999998,-0.73,-2.07,0.1759523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8075,-0.73,-2.61,0.1615034965034964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3523,2017-05,2017-05-06,-17.7168,-149.5856,330.11,Sheltered,0.0244,49.92,1.5,0.44,0.0,1.75,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,1,mild,True,False,True,,0.8660254037844387,-0.49999999999999983,"['2017-02-13', '2017-02-20', '2017-02-27', '2017-03-06', '2017-03-13', '2017-03-20', '2017-03-27', '2017-04-03', '2017-04-10', '2017-04-17', '2017-04-24', '2017-05-01']",-0.14,0.0,2017-05-01,5.0,12.0,12.0,0.0,77.0,0.0,-0.08,0.0,0.22,0.0,0.96,0.0,0.49,0.0,0.0725,0.29,-0.14,-0.15900000000000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925,0.96,-0.14,-0.13023809523809518,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.96,-0.14,-0.0317482517482517,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test
3524,2006-07,2006-07-17,-17.7166,-149.5867,440.3,Sheltered,0.0244,49.92,1.5,-1.99,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,1.2246467991473532e-16,-1.0,"['2006-05-01', '2006-05-08', '2006-05-15', '2006-05-22', '2006-05-29', '2006-06-05', '2006-06-12', '2006-06-19', '2006-06-26', '2006-07-03', '2006-07-10', '2006-07-17']",-1.75,0.0,2006-07-17,0.0,12.0,12.0,0.0,77.0,0.0,-1.76,0.0,-1.42,0.0,-1.1500000000000001,0.0,-0.37,0.0,-1.56,-1.31,-1.76,-0.16599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.20875,-0.6900000000000001,-1.76,-0.17154761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8408333333333333,0.06,-1.76,-0.17597902097902093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3524,2007-09,2007-09-01,-17.7166,-149.5867,440.3,Sheltered,0.0244,49.92,1.5,-2.67,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2007-06-11', '2007-06-18', '2007-06-25', '2007-07-02', '2007-07-09', '2007-07-16', '2007-07-23', '2007-07-30', '2007-08-06', '2007-08-13', '2007-08-20', '2007-08-27']",-1.94,0.0,2007-08-27,5.0,12.0,12.0,0.0,77.0,0.0,-1.75,0.0,-1.6400000000000001,0.0,-1.84,0.0,-1.54,0.0,-1.7774999999999999,-1.6400000000000001,-1.94,-0.05899999999999951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79125,-1.6300000000000001,-1.94,-0.0032142857142857762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5366666666666668,-0.62,-1.94,-0.09650349650349649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3525,2017-05,2017-05-06,-17.7156,-149.5836,87.37,Sheltered,0.0244,49.92,1.0,0.44,0.0,1.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,1,mild,True,False,True,,0.8660254037844387,-0.49999999999999983,"['2017-02-13', '2017-02-20', '2017-02-27', '2017-03-06', '2017-03-13', '2017-03-20', '2017-03-27', '2017-04-03', '2017-04-10', '2017-04-17', '2017-04-24', '2017-05-01']",-0.14,0.0,2017-05-01,5.0,12.0,12.0,0.0,77.0,0.0,-0.08,0.0,0.22,0.0,0.96,0.0,0.49,0.0,0.0725,0.29,-0.14,-0.15900000000000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925,0.96,-0.14,-0.13023809523809518,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.96,-0.14,-0.0317482517482517,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test
3526,2009-12,2009-12-28,-17.6564,-149.6026,292.15,Sometimes,0.0282,49.88,2.0,-0.08,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.5000000000000004,0.8660254037844384,"['2009-10-12', '2009-10-19', '2009-10-26', '2009-11-02', '2009-11-09', '2009-11-16', '2009-11-23', '2009-11-30', '2009-12-07', '2009-12-14', '2009-12-21', '2009-12-28']",0.23,0.0,2009-12-28,0.0,12.0,12.0,0.0,77.0,0.0,-0.07,0.0,0.17,0.0,-0.65,0.0,-1.12,0.0,-0.02000000000000001,0.23,-0.41000000000000003,0.16800000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41500000000000004,0.23,-1.26,0.18380952380952373,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7908333333333334,0.23,-1.78,0.18765734265734255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3526,2010-12,2010-12-28,-17.6564,-149.6026,292.15,Sometimes,0.0282,49.88,2.0,-0.74,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.5000000000000004,0.8660254037844384,"['2010-10-11', '2010-10-18', '2010-10-25', '2010-11-01', '2010-11-08', '2010-11-15', '2010-11-22', '2010-11-29', '2010-12-06', '2010-12-13', '2010-12-20', '2010-12-27']",-0.24,0.0,2010-12-27,1.0,12.0,12.0,0.0,77.0,0.0,-0.43,0.0,-0.62,0.0,-1.02,0.0,-1.53,0.0,-0.45499999999999996,-0.24,-0.62,0.1060000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8775,-0.24,-1.6600000000000001,0.20023809523809513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2341666666666666,-0.24,-2.23,0.1859790209790209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3526,2016-10,2016-10-12,-17.6564,-149.6026,292.15,Sometimes,0.0282,49.88,2.0,-1.48,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2016-07-25', '2016-08-01', '2016-08-08', '2016-08-15', '2016-08-22', '2016-08-29', '2016-09-05', '2016-09-12', '2016-09-19', '2016-09-26', '2016-10-03', '2016-10-10']",-1.16,0.0,2016-10-10,2.0,12.0,12.0,0.0,77.0,0.0,-1.52,0.0,-1.32,0.0,-1.78,0.0,-2.12,0.0,-1.4500000000000002,-1.16,-1.8,0.17200000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7125,-1.16,-2.09,0.13047619047619044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8083333333333333,-1.16,-2.12,0.06965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
3527,2006-12,2006-12-10,-17.6563,-149.6052,548.19,Sometimes,0.0282,49.88,2.0,-0.22,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.5000000000000004,0.8660254037844384,"['2006-09-18', '2006-09-25', '2006-10-02', '2006-10-09', '2006-10-16', '2006-10-23', '2006-10-30', '2006-11-06', '2006-11-13', '2006-11-20', '2006-11-27', '2006-12-04']",-1.03,0.0,2006-12-04,6.0,12.0,12.0,0.0,77.0,0.0,-0.86,0.0,-1.58,0.0,-2.0300000000000002,0.0,-1.94,0.0,-1.1925,-0.86,-1.58,0.15300000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5474999999999999,-0.86,-2.06,0.14547619047619043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6941666666666666,-0.86,-2.31,0.09709790209790208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
3527,2007-12,2007-12-29,-17.6563,-149.6052,548.19,Sometimes,0.0282,49.88,2.0,-1.81,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,,-0.5000000000000004,0.8660254037844384,"['2007-10-08', '2007-10-15', '2007-10-22', '2007-10-29', '2007-11-05', '2007-11-12', '2007-11-19', '2007-11-26', '2007-12-03', '2007-12-10', '2007-12-17', '2007-12-24']",-0.6900000000000001,0.0,2007-12-24,5.0,12.0,12.0,0.0,77.0,0.0,-0.84,0.0,-0.97,0.0,-1.34,0.0,-1.55,0.0,-0.84,-0.6900000000000001,-0.97,0.06400000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.10375,-0.6900000000000001,-1.62,0.0989285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3291666666666666,-0.6900000000000001,-2.1,0.10912587412587413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
