site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split,reference_observed_date,future_window_end_date,future_observation_count_4w,future_positive_observation_count_4w,first_future_observation_date,first_future_positive_date,days_to_first_future_observation,days_to_first_future_positive,target_bleaching_event_next_4w,target_label_window,target_label_source,split_eligible
8386,2005-10,2005-10-10,11.25,-60.747,241.46,Exposed,0.0604,74.88,9.5,1.61,2.31,100.0,0.87,1,False,False,2,1,1,Trinidad and Tobago,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.13,10.92,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.37,9.38,1.48,8.06,1.09,5.15,1.04,0.8300000000000001,1.41,1.66,1.13,-0.1700000000000002,4.0,8.6925,10.92,6.41,1.4849999999999983,4.0,4.0,1.335,1.73,1.09,0.0002380952380953,8.0,6.157500000000001,10.92,1.73,1.2809523809523806,8.0,6.0,1.074166666666667,1.73,-0.33,0.1022027972027972,11.0,4.174166666666667,10.92,0.0,1.0506643356643353,9.0,6.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8530,2005-10,2005-10-10,27.875,-93.817,183108.82,Exposed,0.0467,71.48,23.0,-1.41,4.58,33.2,0.87,1,False,False,1,1,1,United States,Flower Garden Banks Gulf of Mexico,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",-1.11,5.2,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,-0.54,5.2,-0.66,5.2,0.2,5.2,1.01,1.57,-0.5175000000000001,0.24,-1.11,-0.393,1.0,5.2,5.2,5.2,-3.65793999331994e-16,4.0,4.0,0.3149999999999999,1.84,-1.11,-0.4230952380952379,5.0,4.77625,5.2,2.74,0.260357142857143,8.0,7.0,0.4974999999999999,1.84,-1.11,-0.1780069930069929,9.0,3.419166666666667,5.2,0.0,0.5496153846153846,11.0,7.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8533,2005-10,2005-10-10,27.908,-93.596,195281.21,Exposed,0.0459,56.53,21.35,-1.16,4.31,47.0,0.87,1,False,False,1,1,1,United States,Flower Garden Banks Gulf of Mexico,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",-1.27,4.4,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,-0.7000000000000001,4.4,-0.99,4.4,0.13,4.4,0.89,1.11,-0.6950000000000001,0.18,-1.27,-0.406,1.0,4.4,4.4,4.4,-5.743944898961956e-16,4.0,4.0,0.1524999999999999,1.67,-1.27,-0.4297619047619045,5.0,4.07375,4.4,2.33,0.2046428571428573,8.0,6.0,0.375,1.67,-1.27,-0.1955244755244753,9.0,2.9249999999999994,4.4,0.0,0.458951048951049,11.0,6.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8534,2005-10,2005-10-10,27.922,-93.611,190899.82,Exposed,0.0469,41.68,,-1.39,5.06,37.5,0.82,1,False,False,1,1,1,United States,Flower Garden Banks Gulf of Mexico,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",-1.27,4.47,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,-0.63,4.47,-0.9,4.47,0.13,4.47,0.92,1.13,-0.65,0.2,-1.27,-0.414,1.0,4.47,4.47,4.47,-6.553502255844353e-16,4.0,4.0,0.1875,1.73,-1.27,-0.428095238095238,5.0,4.135,4.47,2.35,0.2100000000000002,8.0,6.0,0.4016666666666666,1.73,-1.27,-0.1917482517482515,9.0,2.970833333333333,4.47,0.0,0.4659090909090908,11.0,6.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8539,2005-10,2005-10-10,18.35,-64.868,7.71,Sheltered,0.0586,85.57,10.0,0.79,10.1,100.0,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.33,10.96,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.62,9.63,1.73,7.8,1.63,4.72,1.16,0.97,1.5775,1.73,1.33,-0.1010000000000001,4.0,8.682500000000001,10.96,6.34,1.5689999999999995,4.0,4.0,1.4675,1.78,0.97,0.0621428571428571,8.0,5.8475,10.96,1.98,1.374285714285714,8.0,5.0,1.205833333333333,1.78,-0.04,0.1189160839160839,11.0,4.014166666666667,10.96,0.14,1.0277272727272724,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8552,2005-10,2005-10-10,18.202,-65.002,11141.88,Exposed,0.0328,58.93,39.0,-0.42,7.82,3.95,0.77,1,True,False,6,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.22,11.6,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.56,10.34,1.84,8.55,1.58,5.08,1.29,1.03,1.585,1.84,1.22,-0.1780000000000003,4.0,9.325,11.6,6.8100000000000005,1.615999999999998,4.0,4.0,1.49875,1.88,1.09,0.0382142857142856,8.0,6.34375,11.6,2.23,1.439404761904762,8.0,5.0,1.255,1.88,0.03,0.1067832167832168,12.0,4.315,11.6,0.0,1.1145454545454545,9.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8554,2005-10,2005-10-10,17.774,-64.814,296.21,Exposed,0.0352,69.08,10.5,0.7799999999999999,7.91,85.77499999999999,0.77,1,True,False,12,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.06,10.06,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.41,8.93,1.87,7.23,1.45,3.9,1.08,0.15,1.4875000000000005,1.87,1.06,-0.2110000000000004,4.0,7.93,10.06,5.5,1.5379999999999996,4.0,4.0,1.4187500000000002,1.87,1.05,0.0208333333333333,8.0,5.1425,10.06,1.33,1.344047619047619,8.0,4.0,1.1391666666666669,1.87,-0.31,0.1148601398601398,11.0,3.4408333333333334,10.06,0.0,0.9675174825174824,9.0,4.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8563,2005-10,2005-10-10,17.785,-64.759,503.13000000000005,Exposed,0.0462,69.08,9.181818181818182,0.65,8.332727272727274,71.34545454545454,0.77,1,True,False,11,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.08,9.95,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.41,8.790000000000001,1.86,7.09,1.45,3.75,1.08,0.15,1.495,1.86,1.08,-0.2100000000000002,4.0,7.795000000000002,9.95,5.3500000000000005,1.5499999999999996,4.0,4.0,1.41375,1.86,1.06,0.0253571428571429,8.0,5.018750000000001,9.95,1.33,1.3358333333333334,8.0,4.0,1.1358333333333337,1.86,-0.3,0.1154195804195804,11.0,3.358333333333334,9.95,0.0,0.951258741258741,9.0,4.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8570,2005-10,2005-10-10,17.637,-64.862,5369.78,Sometimes,0.0466,82.57,23.0,0.02,7.05,87.5875,0.77,1,True,False,9,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.01,10.2,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.41,9.1,1.99,7.44,1.54,3.96,0.99,0.29,1.555,1.99,1.01,-0.2980000000000001,4.0,8.095,10.2,5.64,1.5339999999999998,4.0,4.0,1.4874999999999998,1.99,1.01,0.0092857142857142,8.0,5.258750000000001,10.2,1.38,1.3627380952380952,8.0,4.0,1.19,1.99,-0.27,0.1162937062937062,11.0,3.555,10.2,0.0,0.9751748251748248,11.0,4.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8571,2005-10,2005-10-10,18.374,-64.934,157.2,Sheltered,0.0473,46.39000000000001,11.0,1.26,14.43,72.08333333333333,0.77,1,True,False,6,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.32,11.0,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.6,9.67,1.72,7.85,1.63,4.6000000000000005,1.21,0.85,1.5725000000000002,1.72,1.32,-0.1110000000000002,4.0,8.69,11.0,6.24,1.609999999999998,4.0,4.0,1.46375,1.8,0.96,0.0613095238095238,8.0,5.786250000000001,11.0,1.84,1.4060714285714282,8.0,5.0,1.2100000000000002,1.8,-0.02,0.1163636363636363,11.0,3.928333333333333,11.0,0.0,1.0455244755244752,9.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8572,2005-10,2005-10-10,18.358,-65.033,97.25,Exposed,0.0499,46.39,5.0,0.0,6.79,98.0,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.29,10.95,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.57,9.65,1.72,7.87,1.59,4.57,1.25,0.87,1.5575,1.72,1.29,-0.1230000000000002,4.0,8.6775,10.95,6.24,1.5909999999999995,4.0,4.0,1.4475,1.8,0.94,0.0597619047619048,8.0,5.77375,10.95,1.84,1.402738095238095,8.0,5.0,1.2083333333333333,1.8,0.01,0.1111888111888112,12.0,3.921666666666667,10.95,0.0,1.0427972027972023,9.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8594,2005-10,2005-10-10,18.314,-64.764,177.78,Exposed,0.039,65.66,6.0,1.15,11.22,78.68333333333334,0.77,1,True,False,6,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.31,11.26,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.64,9.94,1.78,8.11,1.62,4.99,1.11,1.09,1.5950000000000002,1.78,1.31,-0.1160000000000003,4.0,8.979999999999999,11.26,6.61,1.5780000000000003,4.0,4.0,1.48875,1.78,1.02,0.0555952380952381,8.0,6.13875,11.26,2.26,1.3770238095238092,8.0,5.0,1.211666666666667,1.78,-0.06,0.1218881118881119,11.0,4.218333333333333,11.26,0.14,1.0590209790209786,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8596,2005-10,2005-10-10,18.281,-64.946,2967.79,Exposed,0.0351,54.3,20.0,-0.4600000000000001,6.3,89.62,0.77,1,True,False,5,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.26,11.35,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.58,10.06,1.79,8.24,1.58,5.0200000000000005,1.22,1.13,1.585,1.79,1.26,-0.1560000000000003,4.0,9.085,11.35,6.69,1.579999999999999,4.0,4.0,1.48375,1.83,1.04,0.0472619047619047,8.0,6.210000000000001,11.35,2.31,1.3895238095238096,8.0,5.0,1.225,1.83,-0.03,0.1143356643356643,11.0,4.269166666666667,11.35,0.14,1.0699650349650347,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8630,2005-10,2005-10-10,18.295,-64.832,434.8500000000001,Exposed,0.0415,65.66,17.0,-0.46,5.08,82.83333333333333,0.77,1,True,False,6,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.27,11.18,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.61,9.88,1.79,8.040000000000001,1.61,4.87,1.16,1.11,1.59,1.79,1.27,-0.1440000000000001,4.0,8.9025,11.18,6.51,1.5849999999999986,4.0,4.0,1.4925,1.79,1.07,0.0471428571428571,8.0,6.07875,11.18,2.29,1.3641666666666663,8.0,5.0,1.218333333333333,1.79,-0.07,0.1191608391608391,11.0,4.1825,11.18,0.15,1.047237762237762,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8644,2005-10,2005-10-10,18.295,-64.868,1023.87,Exposed,0.0395,65.66,18.0,0.22,6.59,88.39999999999999,0.77,1,True,False,6,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.27,11.35,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.6,10.05,1.79,8.22,1.59,5.03,1.18,1.11,1.59,1.79,1.27,-0.1480000000000002,4.0,9.0725,11.35,6.67,1.5869999999999989,4.0,4.0,1.4900000000000002,1.8,1.08,0.047142857142857,8.0,6.203749999999999,11.35,2.3000000000000003,1.388690476190476,8.0,5.0,1.2225,1.8,-0.05,0.1169580419580419,11.0,4.265833333333334,11.35,0.15,1.0684265734265734,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8649,2005-10,2005-10-10,17.793,-64.628,439.36,Exposed,0.0372,65.39,6.1,0.25,6.89,62.2,0.77,1,True,False,2,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.1,10.19,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.44,9.01,1.87,7.28,1.37,3.89,1.09,0.3,1.5375,1.87,1.1,-0.2350000000000003,4.0,7.994999999999999,10.19,5.5,1.5799999999999992,4.0,4.0,1.4200000000000002,1.87,1.09,0.0311904761904762,8.0,5.17625,10.19,1.34,1.3601190476190474,8.0,4.0,1.153333333333333,1.87,-0.19,0.1119580419580419,11.0,3.499166666666666,10.19,0.0,0.96555944055944,11.0,4.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
8668,2005-10,2005-10-10,18.191,-64.95,12774.51,Exposed,0.0323,58.92999999999999,36.0,1.0,6.37,12.76,0.77,1,True,False,5,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.22,11.51,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.57,10.24,1.9,8.42,1.57,5.1000000000000005,1.28,1.16,1.6075,1.9,1.22,-0.1890000000000004,4.0,9.24,11.51,6.79,1.5979999999999996,4.0,4.0,1.51375,1.9,1.09,0.0370238095238096,8.0,6.327500000000001,11.51,2.38,1.4064285714285714,8.0,5.0,1.2516666666666667,1.9,-0.03,0.1129370629370629,11.0,4.3525,11.51,0.15,1.0866083916083915,12.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9133,2005-10,2005-10-10,17.791,-64.645,1883.73,Exposed,0.0443,65.39,14.3,0.25,6.89,2.9,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.1,10.19,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.44,9.01,1.87,7.28,1.37,3.89,1.09,0.3,1.5375,1.87,1.1,-0.2350000000000003,4.0,7.994999999999999,10.19,5.5,1.5799999999999992,4.0,4.0,1.4200000000000002,1.87,1.09,0.0311904761904762,8.0,5.17625,10.19,1.34,1.3601190476190474,8.0,4.0,1.153333333333333,1.87,-0.19,0.1119580419580419,11.0,3.499166666666666,10.19,0.0,0.96555944055944,11.0,4.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9134,2005-10,2005-10-10,26.547,-80.037,486.49,Exposed,0.0434,56.63,5.0,-1.78,2.17,3.0,0.87,1,False,False,2,1,1,United States,Bahamas and Florida Keys,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",-0.66,2.63,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,-0.81,2.63,-1.22,2.63,-0.88,2.63,1.22,1.16,-0.6625,0.04,-1.22,-0.169,1.0,2.63,2.63,2.63,-2.646973898485529e-16,4.0,0.0,-0.33375,1.36,-1.22,-0.2324999999999999,3.0,2.59375,2.63,2.34,0.0241666666666668,8.0,0.0,-0.0074999999999999,1.36,-1.22,-0.160174825174825,6.0,1.8525,2.63,0.0,0.2691958041958042,10.0,0.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9219,2005-10,2005-10-10,26.281,-80.076,247.44,Exposed,0.0447,52.57,6.0,-1.77,3.42,1.0,0.87,1,False,False,1,1,1,United States,Bahamas and Florida Keys,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",-0.64,2.81,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,-0.96,2.81,-1.11,2.81,-0.66,2.81,1.31,1.32,-0.66,0.07,-1.11,-0.198,1.0,2.81,2.81,2.81,-5.58851289241376e-16,4.0,0.0,-0.3125,1.34,-1.11,-0.2352380952380951,3.0,2.7700000000000005,2.81,2.49,0.0266666666666665,8.0,0.0,0.0183333333333333,1.34,-1.11,-0.1630769230769229,6.0,1.9958333333333331,2.81,0.0,0.2831818181818182,10.0,0.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9227,2005-10,2005-10-10,17.794,-64.576,3827.01,Exposed,0.0394,65.39,19.5,0.24,2.34,7.4,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.12,10.76,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.47,9.55,1.91,7.8,1.34,4.37,1.13,0.74,1.5675,1.91,1.12,-0.2390000000000004,4.0,8.5275,10.76,6.0,1.6029999999999986,4.0,4.0,1.435,1.91,1.1,0.0342857142857142,8.0,5.6775,10.76,1.79,1.3759523809523806,8.0,5.0,1.175,1.91,-0.15,0.1106293706293706,11.0,3.8716666666666666,10.76,0.0,1.0180419580419575,11.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9228,2005-10,2005-10-10,17.767,-64.569,935.2,Exposed,0.0424,65.39,21.3,-0.02,4.93,8.3,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.12,10.76,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.47,9.55,1.91,7.8,1.34,4.37,1.13,0.74,1.5675,1.91,1.12,-0.2390000000000004,4.0,8.5275,10.76,6.0,1.6029999999999986,4.0,4.0,1.435,1.91,1.1,0.0342857142857142,8.0,5.6775,10.76,1.79,1.3759523809523806,8.0,5.0,1.175,1.91,-0.15,0.1106293706293706,11.0,3.8716666666666666,10.76,0.0,1.0180419580419575,11.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
9229,2005-10,2005-10-10,17.772,-64.565,1641.15,Exposed,0.0424,65.39,24.1,-0.02,4.93,8.8,0.87,1,False,False,1,1,1,United States,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19', '2005-09-26', '2005-10-03', '2005-10-10']",1.12,10.76,2005-10-10,0,12.0,12.0,0.0,77.0,0.0,1.47,9.55,1.91,7.8,1.34,4.37,1.13,0.74,1.5675,1.91,1.12,-0.2390000000000004,4.0,8.5275,10.76,6.0,1.6029999999999986,4.0,4.0,1.435,1.91,1.1,0.0342857142857142,8.0,5.6775,10.76,1.79,1.3759523809523806,8.0,5.0,1.175,1.91,-0.15,0.1106293706293706,11.0,3.8716666666666666,10.76,0.0,1.0180419580419575,11.0,5.0,True,train,2005-10-15,2005-11-07,1,1,2005-10-15,2005-10-15,5,5,1,next_4w,future_direct_observation,True
