site_id,date,sample_row_count,unique_percent_bleaching_values,observed_percent_bleaching_min,observed_percent_bleaching_max,label_is_comment_derived,provenance_sources,provenance_sample_ids
8319,2010-04-18,4,2,1.0,11.25,False,"[""Reef_Check""]","[""10321314"", ""10321319""]"
8319,2010-05-15,4,2,20.0,66.25,False,"[""Reef_Check""]","[""10321308"", ""10321315""]"
8319,2010-07-07,4,2,20.0,66.25,False,"[""Reef_Check""]","[""10321309"", ""10321318""]"
8319,2010-08-10,4,2,55.0,81.25,False,"[""Reef_Check""]","[""10321310"", ""10321311""]"
834,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322924"", ""10322926""]"
8350,2007-11-07,4,2,2.5,10.0,False,"[""Reef_Check""]","[""10318516"", ""10318517""]"
8354,2007-10-26,4,2,0.0,3.5,False,"[""Reef_Check""]","[""10318512"", ""10318513""]"
8369,2005-10-15,2,2,27.3,100.0,False,"[""Donner""]","[""10327557"", ""10327558""]"
8370,2005-10-15,2,2,30.0,89.5,False,"[""Donner""]","[""10327559"", ""10327560""]"
8371,2005-10-15,3,3,52.6,78.9,False,"[""Donner""]","[""10327561"", ""10327562"", ""10327563""]"
8373,2005-11-15,3,3,78.3,100.0,False,"[""Donner""]","[""10327566"", ""10327567"", ""10327568""]"
8374,2005-11-15,2,2,5.5,80.8,True,"[""Donner""]","[""10327569"", ""10327570""]"
8375,2005-11-15,2,2,83.3,85.0,False,"[""Donner""]","[""10327571"", ""10327572""]"
8376,2005-11-15,2,2,87.9,88.2,False,"[""Donner""]","[""10327573"", ""10327574""]"
8382,2005-10-15,2,2,86.7,100.0,False,"[""Donner""]","[""10327580"", ""10327581""]"
8384,2005-10-15,2,2,92.9,100.0,False,"[""Donner""]","[""10327583"", ""10327584""]"
8389,2005-11-15,2,2,6.5,97.0,False,"[""Donner""]","[""10327590"", ""10327591""]"
8392,2005-11-15,4,4,20.0,75.0,True,"[""Donner""]","[""10327594"", ""10327595"", ""10327596"", ""10327597""]"
8394,2005-11-15,2,2,30.6,39.4,False,"[""Donner""]","[""10327599"", ""10327600""]"
8395,2005-11-15,2,2,33.3,89.5,False,"[""Donner""]","[""10327601"", ""10327602""]"
8398,2005-11-15,2,2,75.0,88.9,True,"[""Donner""]","[""10327605"", ""10327606""]"
8399,2005-11-15,2,2,52.0,85.7,False,"[""Donner""]","[""10327607"", ""10327608""]"
8408,2005-11-15,2,2,72.7,75.0,True,"[""Donner""]","[""10327617"", ""10327618""]"
8410,2005-11-15,2,2,75.0,100.0,False,"[""Donner""]","[""10327620"", ""10327621""]"
8411,2005-11-15,2,2,75.0,77.8,False,"[""Donner""]","[""10327622"", ""10327623""]"
8415,2005-11-15,2,2,72.7,75.0,False,"[""Donner""]","[""10327627"", ""10327628""]"
8422,2005-11-15,4,3,5.5,100.0,True,"[""Donner""]","[""10327635"", ""10327636"", ""10327637"", ""10327638""]"
8536,2006-01-15,5,5,16.7,71.4,False,"[""Donner""]","[""10327713"", ""10327714"", ""10327715"", ""10327716"", ""10327717""]"
8537,2005-09-15,6,6,70.0,99.0,False,"[""Donner""]","[""10327721"", ""10327722"", ""10327723"", ""10327724"", ""10327725"", ""10327726""]"
8538,2005-11-15,5,5,76.9,100.0,False,"[""Donner""]","[""10327731"", ""10327732"", ""10327733"", ""10327735"", ""10327736""]"
8538,2006-01-15,2,2,72.7,84.9,False,"[""Donner""]","[""10327727"", ""10327728""]"
8552,2005-10-15,6,6,0.9,6.8,False,"[""Donner""]","[""10327755"", ""10327756"", ""10327757"", ""10327758"", ""10327759"", ""10327760""]"
8553,2005-11-15,6,4,66.7,100.0,False,"[""Donner""]","[""10327762"", ""10327763"", ""10327764"", ""10327765"", ""10327766"", ""10327767""]"
8554,2005-10-15,12,11,66.7,100.0,False,"[""Donner""]","[""10327770"", ""10327771"", ""10327772"", ""10327773"", ""10327774"", ""10327775"", ""10327776"", ""10327777"", ""10327778"", ""10327779"", ""10327780"", ""10327781""]"
8554,2005-11-15,14,9,44.4,100.0,False,"[""Donner""]","[""10327782"", ""10327783"", ""10327784"", ""10327785"", ""10327786"", ""10327787"", ""10327788"", ""10327789"", ""10327790"", ""10327791"", ""10327792"", ""10327793"", ""10327794"", ""10327795""]"
8555,2010-02-15,3,3,5.5,61.0,True,"[""Donner""]","[""10327797"", ""10327798"", ""10327799""]"
8563,2005-10-15,11,11,15.8,100.0,False,"[""Donner""]","[""10327808"", ""10327809"", ""10327810"", ""10327811"", ""10327812"", ""10327813"", ""10327814"", ""10327815"", ""10327816"", ""10327817"", ""10327819""]"
8565,2010-02-15,4,4,5.5,70.0,True,"[""Donner""]","[""10327822"", ""10327824"", ""10327825"", ""10327826""]"
8570,2005-10-15,9,8,71.0,100.0,False,"[""Donner""]","[""10327833"", ""10327834"", ""10327838"", ""10327839"", ""10327840"", ""10327841"", ""10327842"", ""10327843"", ""10327844""]"
8571,2005-10-15,6,6,40.0,95.7,False,"[""Donner""]","[""10327849"", ""10327850"", ""10327851"", ""10327852"", ""10327853"", ""10327854""]"
8572,2005-09-15,6,6,63.0,98.4,False,"[""Donner""]","[""10327858"", ""10327859"", ""10327860"", ""10327861"", ""10327862"", ""10327863""]"
8582,2005-10-15,6,6,5.5,19.2,True,"[""Donner""]","[""10327878"", ""10327879"", ""10327880"", ""10327881"", ""10327882"", ""10327883""]"
8584,2005-11-15,4,4,66.7,100.0,False,"[""Donner""]","[""10327886"", ""10327887"", ""10327888"", ""10327889""]"
8587,2005-09-15,6,6,31.6,80.0,False,"[""Donner""]","[""10327897"", ""10327898"", ""10327899"", ""10327900"", ""10327901"", ""10327902""]"
8588,2005-09-15,6,6,59.1,95.5,False,"[""Donner""]","[""10327905"", ""10327906"", ""10327907"", ""10327908"", ""10327909"", ""10327910""]"
8594,2005-10-15,6,6,43.8,96.7,False,"[""Donner""]","[""10327918"", ""10327919"", ""10327920"", ""10327921"", ""10327922"", ""10327923""]"
8595,2005-10-15,6,6,5.5,92.0,True,"[""Donner""]","[""10327926"", ""10327927"", ""10327928"", ""10327929"", ""10327930"", ""10327931""]"
8596,2005-10-15,5,5,80.0,100.0,False,"[""Donner""]","[""10327934"", ""10327935"", ""10327937"", ""10327938"", ""10327939""]"
8629,2005-09-15,6,6,37.8,88.6,False,"[""Donner""]","[""10327975"", ""10327976"", ""10327977"", ""10327978"", ""10327979"", ""10327980""]"
8630,2005-10-15,6,6,72.2,100.0,False,"[""Donner""]","[""10327984"", ""10327985"", ""10327986"", ""10327987"", ""10327988"", ""10327989""]"
8630,2006-04-15,2,2,19.0,74.0,False,"[""Donner""]","[""10327981"", ""10327982""]"
8643,2005-10-15,6,5,5.5,42.4,True,"[""Donner""]","[""10328004"", ""10328005"", ""10328006"", ""10328007"", ""10328008"", ""10328009""]"
8644,2005-10-15,6,6,76.2,96.2,False,"[""Donner""]","[""10328012"", ""10328013"", ""10328014"", ""10328015"", ""10328016"", ""10328017""]"
8645,2005-09-15,6,6,18.4,60.0,False,"[""Donner""]","[""10328020"", ""10328021"", ""10328022"", ""10328023"", ""10328024"", ""10328025""]"
8649,2005-10-15,2,2,28.2,96.2,False,"[""Donner""]","[""10328031"", ""10328032""]"
8661,2003-05-15,2,2,2.38,7.32,False,"[""Donner""]","[""10328044"", ""10328045""]"
8668,2005-10-15,5,5,0.8,27.8,False,"[""Donner""]","[""10328054"", ""10328055"", ""10328056"", ""10328057"", ""10328058""]"
87,2010-03-06,6,2,0.0,0.5,False,"[""Reef_Check""]","[""10313825"", ""10313830"", ""10313833""]"
87,2016-10-30,4,2,8.75,10.0,False,"[""Reef_Check""]","[""10313822"", ""10313834""]"
87,2017-04-01,4,2,91.0,95.5,False,"[""Reef_Check""]","[""10313820"", ""10313832""]"
8716,2004-03-08,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10315170"", ""10315171""]"
8820,2005-08-15,2,2,1.7,2.2,False,"[""Donner""]","[""10328116"", ""10328117""]"
8820,2005-09-15,2,2,5.5,19.5,True,"[""Donner""]","[""10328118"", ""10328119""]"
8829,2005-08-15,2,2,5.2,9.7,False,"[""Donner""]","[""10328129"", ""10328130""]"
8829,2005-09-15,2,2,79.0,92.0,False,"[""Donner""]","[""10328131"", ""10328132""]"
8829,2005-12-15,2,2,19.0,32.5,False,"[""Donner""]","[""10328133"", ""10328134""]"
8843,2005-08-15,2,2,3.5,8.6,False,"[""Donner""]","[""10328148"", ""10328149""]"
8843,2005-09-15,2,2,76.1,82.3,False,"[""Donner""]","[""10328150"", ""10328151""]"
8843,2005-11-15,2,2,32.0,35.7,False,"[""Donner""]","[""10328152"", ""10328153""]"
8848,2005-08-15,2,2,5.5,80.0,True,"[""Donner""]","[""10328158"", ""10328159""]"
8849,2005-08-15,2,2,43.8,75.0,True,"[""Donner""]","[""10328160"", ""10328161""]"
8854,2005-08-15,2,2,9.5,16.9,False,"[""Donner""]","[""10328166"", ""10328167""]"
8854,2005-09-15,2,2,48.3,72.0,False,"[""Donner""]","[""10328168"", ""10328169""]"
8854,2005-11-15,2,2,5.5,32.3,True,"[""Donner""]","[""10328170"", ""10328171""]"
886,1998-04-15,2,2,53.35,83.1,False,"[""Donner""]","[""10323001"", ""10323002""]"
8997,2003-09-15,2,2,0.52,0.7,False,"[""Donner""]","[""10328320"", ""10328321""]"
9012,2006-09-15,2,2,4.8,4.9,False,"[""Donner""]","[""10328336"", ""10328337""]"
9063,2005-09-15,2,2,5.5,35.0,True,"[""Donner""]","[""10328388"", ""10328389""]"
9106,2005-09-15,2,2,23.8,30.6,False,"[""Donner""]","[""10328435"", ""10328436""]"
9110,2005-09-15,2,2,27.3,66.7,False,"[""Donner""]","[""10328440"", ""10328441""]"
9128,2005-09-15,2,2,75.0,100.0,False,"[""Donner""]","[""10328459"", ""10328460""]"
9130,2005-09-15,3,3,80.0,100.0,False,"[""Donner""]","[""10328462"", ""10328463"", ""10328464""]"
9143,2005-09-15,2,2,47.4,63.6,False,"[""Donner""]","[""10328478"", ""10328479""]"
9147,2005-09-15,2,2,30.5,62.5,True,"[""Donner""]","[""10328483"", ""10328484""]"
9148,2005-09-15,2,2,30.5,62.5,True,"[""Donner""]","[""10328485"", ""10328486""]"
9173,2005-09-15,3,3,66.7,80.0,True,"[""Donner""]","[""10328511"", ""10328512"", ""10328513""]"
9178,2005-09-15,2,2,71.0,86.0,False,"[""Donner""]","[""10328518"", ""10328519""]"
9181,2005-09-15,6,6,57.8,85.9,False,"[""Donner""]","[""10328522"", ""10328523"", ""10328524"", ""10328525"", ""10328526"", ""10328527""]"
9184,2005-09-15,2,2,88.9,100.0,False,"[""Donner""]","[""10328531"", ""10328532""]"
9195,2005-09-15,3,3,33.3,100.0,False,"[""Donner""]","[""10328546"", ""10328547"", ""10328548""]"
9196,2005-09-15,2,2,88.9,100.0,False,"[""Donner""]","[""10328549"", ""10328550""]"
9233,2005-10-15,2,2,9.1,55.6,False,"[""Donner""]","[""10328587"", ""10328588""]"
9266,2005-10-15,2,2,32.0,75.0,True,"[""Donner""]","[""10328621"", ""10328622""]"
9270,2005-10-15,2,2,34.6,57.1,False,"[""Donner""]","[""10328626"", ""10328627""]"
9280,2005-10-15,2,2,77.5,84.1,False,"[""Donner""]","[""10328638"", ""10328639""]"
9339,2005-11-15,2,2,4.0,49.0,False,"[""Donner""]","[""10328700"", ""10328701""]"
9340,2005-11-15,2,2,18.0,40.0,False,"[""Donner""]","[""10328702"", ""10328703""]"
9344,2005-11-15,6,6,33.3,100.0,False,"[""Donner""]","[""10328707"", ""10328708"", ""10328709"", ""10328710"", ""10328711"", ""10328712""]"
9349,2005-11-15,5,5,36.0,73.0,False,"[""Donner""]","[""10328718"", ""10328720"", ""10328721"", ""10328722"", ""10328723""]"
9350,2005-11-15,2,2,58.0,92.0,False,"[""Donner""]","[""10328724"", ""10328725""]"
9363,2005-12-15,2,2,3.8,53.9,False,"[""Donner""]","[""10328738"", ""10328739""]"
9390,2005-12-15,2,2,49.2,52.0,False,"[""Donner""]","[""10328767"", ""10328768""]"
9434,2004-09-11,4,2,0.25,1.25,False,"[""Reef_Check""]","[""10318966"", ""10318967""]"
9437,2003-09-27,4,2,0.0,3.75,False,"[""Reef_Check""]","[""10318992"", ""10318993""]"
9438,2004-09-25,4,2,1.0,1.25,False,"[""Reef_Check""]","[""10318961"", ""10318962""]"
9445,2008-08-31,4,2,0.75,6.25,False,"[""Reef_Check""]","[""10315145"", ""10315146""]"
9448,2008-12-21,4,2,0.5,1.0,False,"[""Reef_Check""]","[""10315159"", ""10315160""]"
9453,2008-03-28,4,2,1.0,13.75,False,"[""Reef_Check""]","[""10315225"", ""10315227""]"
9469,2007-06-10,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10315268"", ""10315271""]"
9530,2004-07-20,12,5,0.0,0.25,False,"[""Reef_Check""]","[""10315888"", ""10315889"", ""10315890"", ""10315891"", ""10315892"", ""10315893""]"
9530,2004-07-21,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10315894"", ""10315895""]"
9530,2004-07-26,12,4,0.0,0.5,False,"[""Reef_Check""]","[""10315896"", ""10315897"", ""10315898"", ""10315899"", ""10315900"", ""10315901""]"
9530,2004-07-27,10,4,0.0,0.5,False,"[""Reef_Check""]","[""10315902"", ""10315903"", ""10315904"", ""10315905"", ""10315906""]"
9537,2004-07-29,16,5,0.0,1.25,False,"[""Reef_Check""]","[""10315912"", ""10315913"", ""10315914"", ""10315915"", ""10315916"", ""10315917"", ""10315918"", ""10315919""]"
9537,2004-07-30,8,4,0.0,0.28,False,"[""Reef_Check""]","[""10315920"", ""10315921"", ""10315922"", ""10315923""]"
9537,2004-07-31,16,3,0.0,0.25,False,"[""Reef_Check""]","[""10315924"", ""10315925"", ""10315926"", ""10315927"", ""10315928"", ""10315929"", ""10315930"", ""10315931""]"
9542,2005-10-15,2,2,2.0,16.2,False,"[""Donner""]","[""10328794"", ""10328795""]"
9542,2005-12-15,2,2,5.5,7.2,True,"[""Donner""]","[""10328797"", ""10328799""]"
9542,2006-01-15,2,2,3.3,5.5,True,"[""Donner""]","[""10328784"", ""10328785""]"
9542,2006-02-15,2,2,4.4,5.6,False,"[""Donner""]","[""10328787"", ""10328788""]"
9542,2006-05-15,3,3,1.0,5.5,True,"[""Donner""]","[""10328789"", ""10328790"", ""10328791""]"
9544,2005-08-15,2,2,0.4,3.3,False,"[""Donner""]","[""10328801"", ""10328802""]"
9556,1999-10-15,2,2,3.95,4.08,False,"[""Donner""]","[""10328817"", ""10328818""]"
9567,2005-12-15,3,3,0.3,20.5,False,"[""Donner""]","[""10328829"", ""10328830"", ""10328831""]"
9568,2005-12-15,3,3,2.1,5.5,True,"[""Donner""]","[""10328832"", ""10328833"", ""10328834""]"
9569,2005-12-15,2,2,0.5,4.6,False,"[""Donner""]","[""10328835"", ""10328836""]"
9571,2005-12-15,3,3,5.1,17.4,False,"[""Donner""]","[""10328839"", ""10328840"", ""10328841""]"
9624,2005-06-26,4,2,0.25,0.5,False,"[""Reef_Check""]","[""10309048"", ""10309049""]"
9731,2005-06-23,4,2,0.0,3.0,False,"[""Reef_Check""]","[""10308999"", ""10309000""]"
9732,2005-06-23,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10309001"", ""10309002""]"
9733,2005-06-25,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10309005"", ""10309006""]"
9734,2005-06-25,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10309003"", ""10309004""]"
9736,2005-06-24,4,2,2.25,2.5,False,"[""Reef_Check""]","[""10308888"", ""10308889""]"
9737,2005-06-24,4,2,0.75,1.5,False,"[""Reef_Check""]","[""10308890"", ""10308891""]"
9744,2004-04-30,4,2,0.25,1.0,False,"[""Reef_Check""]","[""10309189"", ""10309190""]"
9745,2004-04-29,4,2,0.25,0.5,False,"[""Reef_Check""]","[""10309159"", ""10309163""]"
9750,2004-04-10,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10309061"", ""10309062""]"
9750,2005-06-29,4,2,1.75,2.0,False,"[""Reef_Check""]","[""10309063"", ""10309064""]"
9754,2004-05-31,4,2,0.5,1.25,False,"[""Reef_Check""]","[""10308950"", ""10308951""]"
9755,2004-05-27,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10308948"", ""10308949""]"
9757,2004-05-29,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10308924"", ""10308925""]"
9758,2004-05-22,4,2,1.25,2.25,False,"[""Reef_Check""]","[""10308926"", ""10308927""]"
9760,2004-05-23,4,2,1.25,2.25,False,"[""Reef_Check""]","[""10308928"", ""10308929""]"
9762,2004-05-26,4,2,0.0,2.75,False,"[""Reef_Check""]","[""10308935"", ""10308936""]"
9764,2004-05-25,4,2,1.5,2.5,False,"[""Reef_Check""]","[""10308920"", ""10308921""]"
9766,2004-05-25,4,2,0.0,1.5,False,"[""Reef_Check""]","[""10308918"", ""10308919""]"
9785,2008-07-20,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10317750"", ""10317751""]"
9790,2008-07-19,4,2,5.0,10.0,False,"[""Reef_Check""]","[""10317711"", ""10317712""]"
9831,2010-09-15,4,2,17.5,75.0,True,"[""Safaie""]","[""21156"", ""21157"", ""21158"", ""21159""]"
9879,2016-05-05,2,2,83.91,85.95,False,"[""McClanahan""]","[""10290617"", ""10290618""]"
9881,2016-04-30,7,4,60.48,78.14,False,"[""McClanahan""]","[""10290620"", ""10290621"", ""10290622"", ""10290623""]"
9882,2016-04-30,5,4,61.03,80.16,False,"[""McClanahan""]","[""10290624"", ""10290625"", ""10290626"", ""10290627""]"
9883,2016-04-29,4,3,72.08,76.79,False,"[""McClanahan""]","[""10290628"", ""10290629"", ""10290630""]"
9884,2016-04-29,4,3,65.56,81.19,False,"[""McClanahan""]","[""10290631"", ""10290632"", ""10290633""]"
9885,2016-04-29,4,4,68.13,92.73,False,"[""McClanahan""]","[""10290634"", ""10290635"", ""10290636"", ""10290637""]"
9941,2016-05-13,2,2,85.05,93.0,False,"[""McClanahan""]","[""10290475"", ""10290476""]"
9942,2016-05-11,2,2,90.95,94.44,False,"[""McClanahan""]","[""10290479"", ""10290480""]"
9942,2016-05-13,2,2,90.2,91.6,False,"[""McClanahan""]","[""10290477"", ""10290478""]"
9944,2016-05-11,2,2,83.33,92.88,False,"[""McClanahan""]","[""10290482"", ""10290483""]"
9945,2016-04-29,2,2,81.45,87.68,False,"[""McClanahan""]","[""10290484"", ""10290485""]"
9947,2016-05-02,2,2,77.05,83.98,False,"[""McClanahan""]","[""10290487"", ""10290488""]"
9948,2016-05-03,2,2,76.25,82.04,False,"[""McClanahan""]","[""10290489"", ""10290490""]"
9949,2016-05-06,2,2,89.71,93.33,False,"[""McClanahan""]","[""10290491"", ""10290492""]"
9950,2016-05-06,2,2,90.25,92.0,False,"[""McClanahan""]","[""10290494"", ""10290495""]"
9951,2016-05-08,2,2,85.16,91.53,False,"[""McClanahan""]","[""10290496"", ""10290497""]"
9952,2016-05-07,2,2,74.47,81.69,False,"[""McClanahan""]","[""10290498"", ""10290499""]"
999500,2002-06-19,12,2,0.0,5.34,False,"[""AGRRA""]","[""10330673"", ""10330674"", ""10330675"", ""10330676"", ""10330677"", ""10330678"", ""10330679"", ""10330680"", ""10330681"", ""10330682"", ""10330683"", ""10330684""]"
999538,1999-10-06,8,2,2.15,2.38,False,"[""AGRRA""]","[""10329360"", ""10329361"", ""10329362"", ""10329363"", ""10329364"", ""10329365"", ""10329366"", ""10329367""]"
999571,2001-08-21,6,2,0.0,7.63,False,"[""AGRRA""]","[""10330397"", ""10330398"", ""10330399"", ""10330400"", ""10330401"", ""10330402""]"
999599,2001-03-11,8,2,0.0,1.56,False,"[""AGRRA""]","[""10330005"", ""10330006"", ""10330007"", ""10330008"", ""10330009"", ""10330010"", ""10330011"", ""10330012""]"
999786,2002-06-22,5,2,0.0,2.08,False,"[""AGRRA""]","[""10330767"", ""10330768"", ""10330769"", ""10330770"", ""10330777""]"
999829,2001-08-27,6,2,0.76,2.61,False,"[""AGRRA""]","[""10330544"", ""10330545"", ""10330546"", ""10330547"", ""10330548""]"
999838,2002-06-26,4,2,0.0,2.94,False,"[""AGRRA""]","[""10330766"", ""10330795"", ""10330796"", ""10330797""]"
999841,2002-06-27,10,2,0.46,0.57,False,"[""AGRRA""]","[""10330803"", ""10330804"", ""10330805"", ""10330806"", ""10330807"", ""10330808"", ""10330809"", ""10330810"", ""10330811"", ""10330812""]"
999870,2000-08-04,10,2,0.0,0.45,False,"[""AGRRA""]","[""10329833"", ""10329834"", ""10329835"", ""10329836"", ""10329837"", ""10329838"", ""10329839"", ""10329840"", ""10329841"", ""10329842""]"
999873,2003-05-23,11,2,0.52,1.95,False,"[""AGRRA""]","[""10331021"", ""10331022"", ""10331023"", ""10331024"", ""10331025"", ""10331026"", ""10331027"", ""10331028"", ""10331029"", ""10331030"", ""10331031""]"
999912,2000-08-17,10,2,0.0,0.57,False,"[""AGRRA""]","[""10329861"", ""10329862"", ""10329863"", ""10329864"", ""10329865"", ""10329866"", ""10329867"", ""10329868"", ""10329869"", ""10329870""]"
999982,2000-07-13,4,2,0.0,16.81,False,"[""AGRRA""]","[""10329609"", ""10329610"", ""10329611"", ""10329612""]"
